FIPS,Population,Area,Land Area,Water Area,Median Age,Median Age (Male),Median Age (Female),Pop 16-19,Pop 16-19 (Dropped Out),Median HH,Median Structure Year,Median Value,Median Gross Rent,Median Rent as Pct of Income,Rented Housing Units,Units No Cars
81070001001,969,339.0111,336.6511,2.360072,55.1,49.8,57.1,5,0,76198,1996,603900,,18.7999992370605,43,0
81070001002,1019,755.4509,754.8752,0.5757058,56.4,57.3,54.9,51,0,73792,1985,610400,,,24,0
81070002001,998,3.327015,3.319724,0.007291154,40.5,40.4,43.1,63,0,49663,1973,130300,926,31.7999992370605,160,0
81070002002,1295,9.099747,9.099747,0,38.8,36.9,40.4,96,0,76648,1986,248400,982,21.6000003814697,138,11
81070003001,1099,443.9458,443.5726,0.3731994,40.7,44.2,36.8,29,0,59808,1973,185100,1099,27.2999992370605,212,19
81070003002,1224,63.69231,63.65207,0.0402388,49.1,46.5,52.6,22,0,70737,1984,591500,949,41.2000007629395,179,10
81070004001,1085,34.02716,34.02716,0,45.7,45.2,46.8,43,0,92067,1986,694400,,31.1000003814697,139,0
81070004002,2864,4.844498,4.8389,0.005598095,36.6,40.3,32.4,333,0,82000,1994,441700,1199,23,208,24
81070005001,1572,2.656878,2.656878,0,30.9,30.6,32.4,134,0,85160,1975,757200,1587,18.7000007629395,108,0
81070005002,659,0.209362,0.209362,0,34.9,34.9,39,22,0,80650,1996,727600,1574,24.2000007629395,176,10
81070005003,606,0.1572463,0.1572463,0,36.9,34.3,41.8,23,0,76806,0,772700,1424,30.5,106,0
81070005004,1651,39.58246,39.56207,0.02038427,34.3,33.5,36.8,47,0,91458,1993,789800,1325,21,221,41
81070006001,1979,1.397469,1.397469,0,45.4,44.2,47,53,0,98333,1992,565800,1338,28.7000007629395,222,43
81070006002,1038,30.70256,30.55994,0.1426142,45.8,44.1,47.1,50,0,139808,1996,807300,2368,13.1999998092651,91,0
81070007001,2444,0.3857551,0.3857551,0,37.5,37.5,38,71,0,70804,1990,549500,1386,31.1000003814697,324,39
81070007002,1296,2.438595,2.433661,0.004934,49.6,52,47.1,34,0,91250,1993,618600,1418,51,128,0
81070007003,1179,55.82248,55.7298,0.09267417,33.4,33.5,33.4,0,0,74509,1993,863500,1615,40.5,140,0
81070008001,878,365.96,365.5257,0.434336,37.1,34.1,41.7,102,0,73438,1970,279600,1091,19.7999992370605,79,0
81070008002,1217,215.4251,213.3718,2.053246,43.7,42,43.7,58,0,71458,1999,440900,1842,41.5,68,0
81099776001,670,92.68939,92.68939,0,55.8,55.8,57,18,1,32386,1964,152700,611,24.5,128,0
81099776002,1327,2294.343,2292.996,1.347585,53.6,55.4,52.3,57,0,51364,1992,156700,908,38.2999992370605,73,6
81099776003,1371,396.0623,395.7442,0.3181258,59,58.5,62.8,16,0,24495,1998,197300,776,46.9000015258789,176,0
81099777001,923,379.0898,379.0356,0.05420296,36.2,38.3,32.4,25,0,70781,1979,211000,,17.8999996185303,99,19
81099777002,1109,7.808055,7.808055,0,36.7,34.2,39.1,64,0,50852,1981,86400,573,13.1999998092651,142,0
81099777003,1192,0.2516664,0.2516664,0,38.2,26.8,39.7,108,0,29198,1950,67500,444,33,197,33
81119726001,589,388.2737,387.4876,0.7860782,51.2,50.5,55.1,9,0,54625,1972,322400,1019,23.1000003814697,108,6
81139681011,983,0.8973706,0.8973706,0,32.8,42.2,31.5,51,0,81688,1986,413800,1275,22.7000007629395,236,21
81139681012,982,19.87439,19.76312,0.1112673,36.4,42.3,36.3,24,0,63333,1988,400000,1453,39.5999984741211,230,7
81139681021,2107,16.42866,16.3875,0.04115772,32.5,33.8,30.7,60,0,59727,1998,824200,848,26.5,584,78
81139681031,1121,285.5338,285.1509,0.3828249,48.9,48.6,50,17,0,86188,1991,573700,1158,35.4000015258789,68,0
81139681032,1019,35.07446,35.07446,0,47.1,47.5,45.8,19,1,79205,1993,461800,1388,17.7999992370605,49,0
81139682001,1837,930.8159,929.3381,1.477839,48,45.5,50.2,84,0,62300,1990,285100,1071,36.5,219,6
81159683001,589,494.4245,493.0933,1.331203,51,49.7,51.6,16,3,63542,1944,165400,656,45,32,10
81159683002,524,2.827348,2.822725,0.004622801,50.1,45.5,51,29,5,48750,1949,84700,575,19,103,19
81159683003,1209,52.15217,52.12477,0.0273982,36,40.9,35.4,76,1,33523,1947,85300,530,35.2999992370605,142,7
81170001001,853,243.5334,239.5761,3.957268,38.3,38.4,36.3,42,0,102891,1980,840500,,,38,0
81170001002,1800,8.093853,8.017024,0.07682854,52.2,52.3,50.8,0,0,78187,1988,554800,1320,49.5999984741211,176,75
81170001003,3968,6.490237,6.484569,0.005667594,44.3,46.3,40,114,37,77574,1992,631200,1199,21.7999992370605,623,21
81170001004,597,6.072319,6.072319,0,44.8,36.5,61,0,0,50882,1982,241400,,,46,0
81170001005,1114,1.529549,1.529549,0,32.8,40.4,32.1,3,0,91083,1984,487600,1340,15.1999998092651,124,0
81170002001,554,63.2892,63.26138,0.02782638,54.7,54.2,59.4,4,0,110482,1992,600000,1583,34.2999992370605,41,1
81170002002,514,40.11893,40.11161,0.007318567,24.6,34.1,23.9,20,0,,1980,,,38,66,24
81170002003,1120,3.60287,2.235224,1.367646,37.3,37.4,37.1,34,0,75208,1980,610300,1042,24,138,0
81170002004,2528,11.67023,10.45716,1.213075,46.5,42,48.8,141,0,107168,1992,584400,2167,17.8999996185303,30,0
81170002005,2949,0.6578501,0.6578501,0,30.1,30.7,27.1,93,0,68171,1979,522400,1349,29.8999996185303,442,0
81170003001,778,95.67347,94.18029,1.49318,45.4,48.4,27.7,0,0,61369,1983,,1338,23.1000003814697,201,0
81170003002,1927,0.8529333,0.8529333,0,40,47.8,39.8,77,0,64453,1985,662800,1473,38.5,298,0
81170003003,677,5.414515,3.037498,2.377017,50.5,50.5,47.9,29,0,103424,1994,366700,2380,27.7000007629395,100,0
81170003004,1101,5.964111,5.964111,0,48.6,48.6,48.9,90,0,78125,1985,609800,1864,32.0999984741211,102,0
81170004011,770,29.4355,29.2674,0.1680977,36.8,34.2,39.4,26,0,89519,1992,662800,3087,40.7999992370605,83,0
81170004012,654,6.672614,6.668049,0.004564886,34.9,28.8,37.4,7,0,147188,1981,670600,1307,18.2999992370605,86,0
81170004013,1789,16.26582,16.26582,0,31.2,28.2,32,188,0,86711,1990,548700,1463,24.8999996185303,143,26
81170004014,931,6.128878,6.128878,0,30.5,25.9,32.3,3,0,58306,1988,342500,1708,34.0999984741211,190,35
81170004021,3233,14.65576,14.65576,0,37.3,46,27.8,136,0,127458,1996,668500,1378,41,282,0
81170004022,939,33.39633,33.29677,0.09956069,40.5,39.5,53,11,0,83750,1989,752800,,,92,0
81170004023,470,19.31213,19.19006,0.1220735,55.8,60.3,51.8,0,0,119167,1999,613300,,,76,0
81170004024,1383,0.447414,0.447414,0,31.8,32.6,31.2,0,0,77697,1978,433300,1373,26.5,294,0
81190101031,1900,3.803249,3.803249,0,35.6,34.2,37.3,162,0,77206,1992,373700,2105,51,114,0
81190101032,2996,5.876443,5.876443,0,45.2,45.7,41.8,134,0,99659,1988,294300,1641,24,206,47
81190101033,1267,0.6275886,0.6275886,0,47,46.5,47.3,43,0,79488,1979,260900,1163,24.3999996185303,30,0
81190101034,1901,3.098203,3.098203,0,55.2,57.2,54.7,97,0,60954,1989,357000,1035,36.5,172,0
81190101041,720,0.4810142,0.4810142,0,43.3,36.7,43.7,53,0,40924,1974,229600,948,35.9000015258789,124,0
81190101042,1473,4.550975,4.550975,0,47.3,41.1,50.3,81,0,66357,1985,371900,1160,21.8999996185303,286,0
81190101051,1030,132.0636,131.9883,0.07528143,56.6,61.1,55.8,0,0,62436,1986,343800,,,0,0
81190101052,3512,36.65583,36.65583,0,53.7,54.7,51.3,133,0,65000,1992,298900,,51,73,0
81190101053,1973,15.9774,15.95761,0.01979584,39.7,39.9,39.5,26,0,75129,1986,327800,,,27,0
81190101061,2551,37.67146,37.66635,0.005112765,48.7,52.7,46.2,0,0,70048,1996,243600,1341,27.2999992370605,120,0
81190101062,1168,65.96439,65.1936,0.7707812,41.8,36,47,6,0,,1982,242100,,51,116,0
81190101063,1155,26.17924,26.1792,0.00004440175,54.2,54.5,50.8,0,0,53818,1990,208200,992,26.2999992370605,122,0
81190102011,873,22.34213,22.34213,0,54.4,47.5,59.7,41,0,47650,1988,319500,861,23.1000003814697,238,25
81190102012,1439,81.17001,80.98774,0.1822607,60,59.4,62.1,7,0,54583,1992,231400,960,51,77,19
81190102021,566,122.5031,121.6473,0.8558329,53.7,50.5,56.6,21,0,45714,0,117000,670,27.2999992370605,92,0
81219241001,1114,446.4014,446.3906,0.01080893,41.1,39.2,44.3,48,0,60694,1967,147300,808,20.2000007629395,154,11
81219241002,929,1327.791,1325.146,2.644408,49.1,47.8,52,68,1,49000,1951,162200,,20,156,3
81219242001,671,728.8434,725.6325,3.210897,48.9,47.3,52,16,0,63984,1951,233000,806,27.8999996185303,68,9
81219242002,1059,13.88756,13.88206,0.005503886,32.6,32.9,31.8,62,6,42083,1958,109700,832,21.5,165,20
81219242003,1095,6.979651,6.979651,0,44,40.1,47.3,36,5,48563,1962,133100,675,25,148,15
81230001001,1086,0.2695904,0.2695904,0,46.6,28.9,49.3,45,0,28068,1974,138700,833,33.9000015258789,426,207
81230001002,1128,0.1283543,0.1283543,0,26.7,28.5,23.9,88,0,25000,0,,733,34,422,29
81230001003,575,0.1779209,0.1779209,0,42.7,36.2,54.2,0,0,18459,1972,188100,524,32.7000007629395,291,94
81230002001,2283,0.1924229,0.1924229,0,21.8,22.2,21.4,391,0,31755,1968,152900,852,31,580,33
81230002002,1578,0.1510007,0.1510007,0,19.8,20.1,19.7,818,5,18750,1962,,801,51,231,16
81230003001,2323,0.2423791,0.2423791,0,19.2,19.3,19.1,1859,0,,,,,,0,0
81230004011,1246,0.1455408,0.1455408,0,22.6,31.3,21.9,142,13,35156,0,243700,852,51,236,31
81230004012,564,0.1012576,0.1012576,0,38.1,54,31.1,0,0,73203,1947,236400,1260,38.5,72,0
81230004013,653,0.2142149,0.2142149,0,63.4,47.5,66.2,19,0,66250,1956,266500,687,13.6999998092651,67,18
81230004014,1097,0.2379231,0.2336107,0.004312375,30,28,35.3,31,0,72008,1967,256500,1091,28.8999996185303,182,23
81230004021,1628,0.172956,0.172956,0,24.6,27.5,21.5,179,0,53490,0,217500,1025,33.9000015258789,266,0
81230004022,1820,0.2167574,0.2167574,0,30.9,27.9,32.4,105,0,55938,1964,221500,961,37.2000007629395,437,20
81230004023,521,0.2421142,0.2421142,0,59.2,55.7,60.4,10,0,48819,1951,235200,1045,25.8999996185303,59,0
81230005011,1767,0.191165,0.191165,0,25.2,18.2,30.8,61,0,24464,1986,167600,524,32.4000015258789,342,103
81230005012,1767,0.1891291,0.1891291,0,24.6,21.4,37.7,103,0,44156,1973,149100,975,28.7999992370605,238,0
81230005021,1832,0.2163902,0.2163902,0,28.6,29.2,28,138,1,44608,1949,166800,850,34.2000007629395,448,42
81230005022,1852,0.306791,0.306791,0,30,23.1,32.7,151,0,42500,1948,194700,902,27.7999992370605,230,43
81230006001,2268,1.864858,1.817776,0.04708246,30.9,31.6,28.5,231,26,41917,1966,116000,661,26.2999992370605,134,30
81230007011,1303,0.4742149,0.4742149,0,32.5,26.7,38.9,94,0,41042,1947,153100,903,22.3999996185303,239,29
81230007012,350,0.7905504,0.7905504,0,37.5,40.3,27.5,12,0,47083,0,152300,977,26.8999996185303,72,0
81230007031,3576,0.4239896,0.4239896,0,29.6,29.5,30,259,0,63310,1999,170200,1369,31.1000003814697,120,0
81230007032,1881,1.493504,1.467276,0.02622753,25.7,19.6,30.1,139,43,43625,1989,212100,767,32.7999992370605,315,0
81230007033,1256,0.2134288,0.2134288,0,38.2,48.3,29.8,9,0,40377,1990,34200,,,121,0
81230007041,1112,0.7793476,0.6669394,0.1124082,28.2,26.9,29.4,60,0,79583,2005,229100,1188,23,13,0
81230007051,739,20.07583,18.86679,1.209039,40.8,41.1,40.7,38,19,44133,1985,760000,1050,,52,0
81230007052,924,14.30038,14.18388,0.1164986,54.4,52.1,54.7,79,0,58882,1965,341800,879,44,93,0
81230008001,1309,0.1465536,0.1465536,0,22,21.6,24.6,108,0,25658,1958,,884,37.7000007629395,482,103
81230008002,729,0.2930658,0.2930658,0,23.9,41.6,21.9,51,0,26289,1970,166100,900,39.9000015258789,216,0
81230008003,401,0.1816866,0.1816866,0,43.1,43.1,44,15,0,37500,1947,131500,832,30.7999992370605,130,18
81230008004,750,0.08294594,0.08294594,0,29.9,35.4,26.6,14,0,62863,1956,139200,954,24.2000007629395,216,30
81230009001,1916,0.2515745,0.2515745,0,27.3,25.2,28.8,24,0,69950,1960,207900,1179,20.8999996185303,260,24
81230009002,1659,0.3253061,0.3253061,0,37,39.7,35.8,103,0,59167,1967,262400,1006,25.7000007629395,178,27
81230010031,2294,0.2544691,0.2544691,0,26.2,25.6,27.2,131,0,36574,1977,152400,924,29.5,814,126
81230010032,1079,0.1373064,0.1373064,0,20.9,20.8,22.1,51,0,29489,1978,,505,32.9000015258789,119,5
81230010033,1243,0.1169836,0.1169836,0,26.9,27.6,26.3,187,18,,1978,184400,903,29.2000007629395,228,17
81230010041,790,0.7119079,0.7119079,0,29.4,28.2,32,53,0,46731,1965,151200,1287,24.6000003814697,99,0
81230010042,2238,0.3390861,0.3390861,0,25.6,28,21.8,86,0,40625,1986,189600,847,28.2999992370605,644,13
81230010043,1264,0.6563281,0.6315597,0.02476845,36.5,38,36.3,56,0,37350,1970,181000,1298,42.5,196,0
81230010051,887,1.512069,1.453159,0.05890993,27.9,27.5,30.6,0,0,62391,2003,253300,,,54,0
81230010052,1028,0.1748591,0.1748591,0,26.5,26.1,27.4,56,0,46729,2006,37600,1133,23,79,13
81230010053,843,0.6465065,0.6465065,0,44.5,44.5,43,0,0,53550,1987,,868,19.1000003814697,54,0
81230010054,1479,0.1916932,0.1916932,0,29.2,31.2,25.2,214,0,67917,,253700,,,0,0
81230010055,1564,0.3843674,0.3843674,0,27.6,27.7,27.2,69,0,55263,2002,237100,1426,27.7000007629395,275,15
81230010056,1694,0.2521278,0.2521278,0,26,23.5,32.3,75,0,,2004,231800,1250,9,90,0
81230010061,1722,0.5516527,0.5516527,0,37.9,35.3,47.6,15,0,41066,1986,142000,1244,32.4000015258789,345,55
81230010062,1446,0.2471533,0.2471533,0,27.3,21.1,30.3,76,12,51031,1979,215300,1475,34.0999984741211,142,14
81230010063,1724,0.2511232,0.2511232,0,35.3,38.5,30.6,46,0,58000,1985,205100,1091,27.2999992370605,204,9
81230011001,1450,0.3231509,0.3231509,0,43.4,41.9,45.8,52,0,84554,1974,236900,932,23.2000007629395,101,0
81230011002,1296,0.3843319,0.3658252,0.01850665,39.7,37.7,43.5,20,0,61304,1975,233300,1375,24.5,19,0
81230011003,1331,0.1885337,0.1885337,0,34.4,30.3,37.4,87,0,28147,1975,192200,753,29.2999992370605,508,101
81230011004,782,0.08956412,0.08956412,0,26.9,25.7,27.9,48,12,46389,1969,177300,1146,43.5999984741211,240,0
81230012011,1244,0.1543818,0.1543818,0,29.8,29.1,33.9,68,0,24773,1972,184600,977,43.7000007629395,452,70
81230012012,1983,0.2981257,0.2981257,0,31.5,32.1,29.8,80,0,42853,1969,204800,1169,34.7999992370605,292,0
81230012013,1192,0.1281519,0.1281519,0,36.7,31.9,38.4,95,16,49500,1968,218800,991,30,244,36
81230012021,1423,0.3055149,0.3045933,0.0009216259,43.2,46.4,39.7,56,0,64271,1972,236000,890,25.3999996185303,114,0
81230012022,1410,0.2648989,0.2648989,0,43.3,49.8,38.1,17,2,61786,1976,227200,2606,51,195,65
81230013001,2968,0.9756111,0.9541473,0.02146381,27.9,27.3,28.2,193,0,39167,1985,34400,1036,32.0999984741211,268,0
81230013002,1200,0.2449656,0.2449656,0,45.1,39.9,52.4,94,0,46020,1964,178400,717,37.2999992370605,135,38
81230013003,1301,0.2545799,0.2545799,0,36.3,29.8,39.2,171,0,28289,1970,202300,1014,29.5,271,78
81230013004,1693,0.3759473,0.3703129,0.005634389,25.3,25.8,24.5,90,18,46672,1999,,1449,45.2000007629395,210,0
81230014041,2377,1.560845,1.534767,0.02607734,36.4,35.9,36.5,151,0,55393,1990,153300,1558,28.1000003814697,166,0
81230014042,801,5.367495,5.32419,0.04330522,53.5,53.9,53.1,48,0,111250,1992,475700,,,8,0
81230014051,939,0.5899622,0.5899622,0,29.2,29.1,29.7,15,0,97621,2005,274700,1173,15.8999996185303,54,5
81230014052,1250,0.536984,0.536984,0,31.6,31.8,31.5,11,0,68813,2006,286100,1677,41.5999984741211,136,7
81230014053,2593,0.3434108,0.3434108,0,31.6,31.5,31.9,162,0,70664,2006,224600,1405,28.2000007629395,378,0
81230014061,6065,2.86713,2.86713,0,36.4,35.7,38.6,223,0,74856,2004,290200,1423,30.8999996185303,919,35
81230014071,3506,1.542853,1.542853,0,32.7,32.6,32.8,142,0,100529,2008,357300,1399,28.2999992370605,312,0
81230014081,1924,1.253952,1.253952,0,51.5,51.1,51.7,65,2,79737,1980,341900,1014,22.5,148,5
81230014091,1685,0.3240606,0.3240606,0,38.8,40.3,36.5,111,0,86708,1990,274300,1802,34.5999984741211,142,0
81230014092,1837,0.7850704,0.7850704,0,27.9,27.5,29.8,86,19,52596,1997,271900,1186,37.0999984741211,587,8
81230014101,2009,0.6524725,0.6524725,0,55.4,51.6,59.8,82,0,69756,1985,290100,1629,31.2999992370605,58,0
81230014102,1496,0.5350901,0.5350901,0,50,52.5,45.7,56,0,98750,1991,319400,1125,37.2000007629395,54,34
81230014111,2615,0.9942555,0.9942555,0,41.3,30.4,48.3,144,0,64702,1994,309400,1080,27.7999992370605,284,26
81230014121,3147,2.025473,2.025473,0,38.4,36.9,39.1,157,0,89653,2006,361000,1391,29.7000007629395,302,41
81230014131,1634,0.2337385,0.2337385,0,37.7,35.7,46,205,0,67976,1973,213200,1156,34.7999992370605,218,34
81230014132,1082,0.3142667,0.3142667,0,48.8,40.2,52.3,30,0,66875,1978,223200,1411,24,74,0
81230014141,2339,0.5422365,0.5422365,0,37.4,35.5,38.5,64,0,86276,1992,275200,1478,22.6000003814697,134,6
81230014151,3638,0.855638,0.855638,0,38.8,38.2,39.8,128,0,102240,1997,297000,1704,23.5,173,0
81230014161,2837,6.080931,6.080931,0,46.6,43.5,48.8,189,0,93008,2006,350200,1534,36.2999992370605,119,0
81230014171,1602,0.2854133,0.2854133,0,41.1,41.3,36.9,70,22,77128,1989,244700,1438,19.3999996185303,52,0
81230014172,1398,0.4054926,0.3972331,0.008259498,26.4,30,16.8,33,0,40086,2001,38800,780,51,86,0
81230015001,3675,27.76552,27.72657,0.03895578,37,38.4,33.9,82,0,88241,2003,365100,1260,14,127,0
81230015002,684,0.2772144,0.2772144,0,33.4,22.3,40,63,0,80970,1948,166100,693,14.3000001907349,114,0
81230015003,1901,0.5251325,0.5251325,0,40.7,37.3,43.6,129,0,64079,1975,266400,1338,28.7000007629395,174,0
81230015004,1097,37.38514,36.9371,0.4480399,53.4,50.5,53.6,20,0,96103,0,428200,1325,51,121,0
81230016001,1984,44.9534,44.27011,0.6832908,36.9,40.6,35.7,81,0,75104,1978,303800,1074,34.2999992370605,271,35
81230016002,730,0.1784302,0.1784302,0,36.1,36.8,29.9,64,0,81985,1963,195800,1226,16.3999996185303,99,0
81230016003,1838,48.61005,48.51091,0.09914293,43.3,42.8,44.2,69,0,79792,1986,294700,670,14.6999998092651,190,4
81230017001,1617,9.667194,9.608821,0.05837286,27.9,25.3,31.6,140,0,51667,1970,188300,1030,29.5,160,12
81230017002,1762,4.317527,4.013831,0.3036968,32.9,34.8,30.1,60,0,62206,1972,264100,925,28.5,115,3
81230017003,1430,21.31022,21.10555,0.2046701,45.4,40.2,46.8,96,0,63611,1977,224300,931,26,95,13
81230017004,651,31.01066,30.98228,0.02838314,49.7,45.7,50.2,26,0,52679,1966,369900,783,34.0999984741211,92,0
81230018001,2094,126.8701,123.6529,3.21721,45.8,46.8,44.6,74,0,81250,1979,409400,,38.7999992370605,101,10
81230018002,2584,1.23625,1.23625,0,31.9,32.2,31.8,142,0,72723,1992,246300,1023,24,204,6
81230019021,4444,58.74622,58.57726,0.1689587,34.6,38.7,32.7,122,0,83333,2003,302800,1719,17.2000007629395,75,0
81230019022,3826,0.8837168,0.8837168,0,27.7,27.3,27.8,289,29,64161,1996,197500,1382,24.3999996185303,342,0
81230019051,742,0.6307431,0.6307431,0,37.6,32.5,45.2,64,0,82750,2005,334600,,,35,35
81230019052,885,0.6535069,0.6535069,0,38,37.7,44.8,49,0,52778,1984,199100,761,33.9000015258789,102,44
81230019053,3028,1.42633,1.42633,0,30,29.4,30.5,121,0,64769,1980,201600,876,26.6000003814697,235,0
81230019061,1716,17.2781,17.14617,0.1319307,34.9,30.8,42.5,63,19,61402,1983,314300,1153,25.3999996185303,151,0
81230019071,1326,17.69189,17.57609,0.1157924,41.2,42.8,38.5,40,0,110291,1986,451900,963,33,101,6
81230019072,967,1.478969,1.478969,0,44.3,37.8,46,96,27,63100,1977,269600,975,23.2999992370605,78,0
81230019073,672,0.1532694,0.1532694,0,32.5,33.6,30.4,13,0,81797,0,318700,983,32.0999984741211,43,14
81230019081,798,29.34844,29.12404,0.2243991,46.5,27.8,55.5,67,0,95924,1990,363500,725,32.5,53,0
81230019082,912,0.08641276,0.08641276,0,21.8,33.7,16.3,55,0,52105,1953,161200,895,21.1000003814697,210,8
81230019083,1191,0.3021539,0.3021539,0,35.5,42.1,33.7,134,20,70192,1954,220900,1529,23.2000007629395,39,0
81230020041,994,3.400448,3.400448,0,35,35,33.9,67,0,80192,2009,329200,2213,21.2999992370605,45,0
81230020042,2555,0.2777264,0.2777264,0,31.9,31.8,32.2,41,0,51917,1979,167800,1219,25.2000007629395,395,46
81230020043,979,0.2670306,0.2591943,0.00783633,29.1,29.1,29.2,12,0,68919,1979,265100,1033,42.4000015258789,133,0
81230020051,1158,7.086292,7.079989,0.006303118,33.4,34.7,32.5,53,0,110263,2006,428300,1804,24.6000003814697,38,0
81230020061,288,15.4386,15.3757,0.06289373,50.5,58.1,47.6,4,0,97083,1966,362200,,,10,0
81230020071,1516,0.5537968,0.5537968,0,37.1,27.5,38.9,14,0,,1971,281300,1045,18.8999996185303,236,0
81230020072,2857,1.702386,1.702386,0,37.8,38.9,36.6,89,0,126016,2006,484900,,,64,0
81230020073,2238,2.096959,2.093335,0.003623569,37.9,40.1,37.6,56,0,125270,2004,484500,,23.2999992370605,37,0
81230020081,1098,0.3819709,0.3819709,0,42,42.3,39.6,10,0,141563,2011,524800,2400,36.7000007629395,42,0
81230020082,1300,0.4128251,0.4128251,0,32,41.8,21.4,44,0,124922,2005,503500,,24.6000003814697,52,0
81230020083,992,0.2334941,0.2334941,0,44.1,44.7,39.2,22,0,71090,2005,241300,1480,30.8999996185303,159,0
81230020084,2044,0.4581836,0.4581836,0,36.8,36.6,37,88,0,152132,,443100,3173,30.6000003814697,55,0
81230020091,2859,16.49399,16.49207,0.001916611,42.2,43.2,39.7,92,9,119907,2008,580100,3128,45.0999984741211,58,0
81230020101,2666,15.84945,15.65981,0.1896457,28.9,30.7,27.9,174,61,67944,2001,229200,1649,29,224,0
81230020111,1605,1.494077,1.487953,0.006124353,34.6,35.1,33.6,36,0,115833,2013,453400,,,23,0
81230020121,1263,3.138376,3.138376,0,36.2,36,36.3,53,0,123636,2007,373100,,,5,0
81230020131,1106,1.012598,1.012598,0,35.4,35.4,35.3,30,0,110093,2004,330000,,,14,0
81230020132,0,1.047246,1.047246,0,,,,0,0,,,,,,0,0
81230020133,2149,1.007655,0.9343159,0.07333895,34.9,35.4,34.2,54,0,114441,2005,365200,,,18,0
81230020141,2172,0.9206517,0.9206517,0,37.3,34.4,40,89,3,78274,2001,274700,1260,22.5,108,0
81230020151,1308,2.498663,2.488805,0.009858347,35.8,30.2,37.5,51,0,108684,,331300,2212,31.2999992370605,33,0
81230020161,3222,5.925428,5.862264,0.06316362,42.4,40.2,44.2,199,0,69604,1991,299400,1121,24.5,197,0
81230020171,683,2.424508,2.424508,0,44.8,44.5,45,44,0,146591,2003,594300,,,4,0
81230020181,1856,1.002038,1.002038,0,35.3,34.4,35.9,74,0,123603,2008,402900,1659,29.7000007629395,42,0
81230020191,2556,3.364594,3.331292,0.03330208,35.7,35,36.9,37,20,89500,2007,,1377,34.4000015258789,94,10
81230020192,2087,1.290153,1.290153,0,40,42.9,38.5,43,0,97614,2010,364500,1891,26.2999992370605,34,0
81230020193,1217,0.9970185,0.9970185,0,34.2,34.3,34.1,24,0,117813,2006,369700,1226,24.3999996185303,74,0
81230020201,1743,0.9933559,0.9933559,0,30.9,31,30.9,108,0,100536,2006,376400,1964,43.7999992370605,94,0
81230020202,1999,0.6216241,0.6216241,0,33.3,36.9,29.6,112,0,110547,2005,355500,2060,39,60,0
81230020203,2299,0.3509615,0.3509615,0,35.7,35.7,35.8,162,0,130357,2004,379100,,,7,0
81230020211,738,7.036354,7.008969,0.02738468,45.1,38.5,49,14,0,93523,1977,510200,,,36,0
81230021011,1428,0.5219704,0.5219704,0,45.5,40.6,47.9,93,0,50701,1977,189700,761,16.1000003814697,217,65
